guid,sector
37a3d693-a29c-48ca-85f6-639d133df72e,HS2I
2bdaa7a7-ea3b-41a9-853d-169244cabadd,HS2I
86cf1f71-13a6-479c-bba7-2800da43dae0,HS2I
fde681e0-fac0-465c-9873-dc1fa773cfc5,HS2I
ddfe878c-425e-4fe7-89af-057b8e416ab6,HS2I
7e6a31a2-9459-41f9-b80b-274dca9c5bfe,HS2I
8357c5be-4a71-4d45-aee6-57dc522cca11,HS2I
9258702f-049b-4d76-9394-17d3d9da2132,HS2I
e0682cd3-3eb6-4401-8ed0-4d4bfc09022a,HS2I
bdc8fc29-3b08-443a-9087-c404b8cafd02,HS2I
9ae69f2d-81e0-4f90-93e9-96e7e3f40cb0,HS2I
4bdbad47-41af-411e-b91d-1e1650eae0c1,ICOMM
ffb44c7f-36ab-4dda-b446-8623d5f904bf,HS2I
f0f46c1c-4ab9-4f2b-9248-81fe76cf3017,ICOMM
1e2c8f5a-84c4-4a35-9262-ed72c1ec844f,HS2I
0a0a4b9e-bcd8-433e-a636-4b2497d4160e,HS2I
6fe9df75-e52a-4707-9d60-e3ff4ab2f9ad,HS2I
eac1ab01-cccf-433b-bf66-a0fb8625b0b4,HS2I
2fea04d7-3068-4ebe-8be2-2632f7fe4a6d,HS2I
30312f4a-12e3-4ed9-bdc0-17e6340955d5,HS2I
fe157deb-8604-4024-887c-6dc9e94b6065,HS2I
e8f165e7-2233-40ff-a2e8-043e24716373,HS2I
a8989d0a-b7ec-4fb9-94cf-0e636394d266,HS2I
fa44e7c0-2831-4d6d-95c5-745e459ad7ab,HS2I
1f599573-4708-4322-bbd2-1b219da2d359,HS2I
a54446ea-424d-4806-a708-e0be203c94c7,HS2I
cdad1f4b-be8e-4514-a7dd-f710a0b9b773,HS2I
9a222cf8-76c9-4d26-88f3-46b1df7521d8,HS2I
95356ab8-db2f-4de6-b0b4-6d60255d08d2,HS2I
6d6c43dc-eda8-46e3-9d6f-13123b090d50,HS2I
ff67a481-e158-4f07-9cd4-dce3b93d3fc0,HS2I
01f3f620-c3ba-4977-b406-693c53583bd1,HS2I
ae532199-b972-4eb7-b57f-4162cdd256e6,HS3I
52dd9240-25bc-4070-94d9-675c90c89608,HS2I
1567c54a-ec9e-4697-b2e4-2ebd55976939,HS2I
99616aae-7724-44b1-9ebe-3e3c3f592fd3,HS2I
69e2c66f-296e-45ad-986d-a60052e8385a,HS2I
f0e481f1-4572-4d01-be46-9671297589b8,HS2I
aeec65f2-7af3-44a8-9d97-8d62417e8374,HS2I
7a085239-3368-4cc2-83d8-2efdfe9309fd,HS2I
4eb3fb7c-2cd9-4099-97f5-6e0fa672cf8f,HS2I
50a039df-44bd-451e-9976-c86593ac5347,HS2I
