guid,appr_bldg
e2a2edc0-4cc6-4020-a6dd-b74077620418,0.2421096
17d3e042-0f32-473f-97bc-80463cbf15ea,0.23990789
720dc2ba-3c80-46c3-99fc-cd051fc7feba,0.11113611
4805ec88-4a3b-4dff-969d-efd1d37ce261,0.14205502
3147b71b-1fcf-4436-bb67-e9f4bbff6a1f,0.16055954
220e4284-9e6f-400f-9a5f-b1b7142ef2b0,0.099776983
9c2020b5-fbcb-46e4-822a-8465ac323826,0.13674313
831ee538-3b7a-487d-ae95-0dc65e113967,0.10138727
1b247ef2-b40c-489f-affa-41c33e27734c,0.14021352
5a066caf-267c-4d3c-965f-0afee1b91f91,0.085834481
dd00fedb-2654-4f88-aef6-94cf5206d561,0.12633754
c803732c-7399-486d-98a5-9fc82b7a7332,0.13749433
25003124-e072-4d2a-9534-e58cd6c9cac9,0.15773867
87e4ee45-c801-44f8-84ba-b12dfb32b15e,0.10288837
7d36fec7-3eb5-4b24-aaa5-87dbd5c6d25c,0.1341252
c0f542d5-9c52-4cc5-b249-68b9a3b70542,0.10326329
d88c8474-de83-4f91-85f4-53b4f97f78de,0.13533972
24041b78-aca3-49ec-ac3e-2cf067d5e66f,0.23976028
a92bce57-fae9-47a5-95c1-cf97ff096d2a,0.16083741
541f483e-fa11-48ec-8842-de3163c83262,0.16724846
2dc33267-8f6f-47f7-8f52-9a8ea9744f6a,0.16699506
6771a502-d180-4932-9f51-2de2319e34ef,0.1128987
5d95d5f3-70a6-4dce-ae66-905227202303,0.11279067
a8922df4-fd0e-4a2e-b602-b998562654a9,0.099533968
62dd5046-ade4-48ce-9d23-2ab385269d69,0.14259006
0deca9f9-c65d-4a51-b17c-a07ba2ede2af,0.14111952
720d3b00-13da-4046-afe8-7be514cce68e,0.4390859
722e2293-fa78-467c-8c24-e9ede624860e,0.15470542
3f792882-b970-451a-8a72-0a8cb99521a3,0.14562047
5e4a84b6-cc73-4f1e-950c-6a036efced39,0.13068774
85a7f81f-0737-4169-a0b8-cab3dd02432e,0.15011191
e472c095-d8c4-4af7-b9b7-3ba27f1800cf,0.16282898
e3833635-fa90-4678-8c93-e839c9628e33,0.068820707
151bf6aa-7416-4ed7-831b-278609468bd0,0.20164928
bba8ab4e-6bd7-4475-b07e-99ace22b135c,0.12617821
77ff60a8-841f-4c75-8c34-492502be3066,0.10435314
ed8562ba-5573-48c4-8cd8-9a0ac5563f2c,0.19064675
2f5a8933-0563-44c5-b4e1-4095bb86a450,0.094265193
20cf3f7c-0bb1-43d0-b394-98e927176844,0.19512838
91a858ef-6cdc-4171-b976-7b3937189a2a,0.11844144
b8de60d2-f0a2-4ded-80d9-9bd5c16b1f8a,0.10795971
1d5e3904-0c33-4cb5-a13d-e304bad0c9c6,0.12852433
bf230ee1-57e3-4b19-a313-b7f8a2a67783,0.11673588
c2dc095b-182b-4014-95a5-77a4788d01c1,0.10583428
01148b0d-b1c6-4f9b-8160-d44be552562e,0.10931522
a3916753-2ba8-4f10-a3a3-05e0148666b3,0.10927532
67f4ef96-3480-4887-bd77-5010ed6ed5e1,0.15622702
48b1d006-4cc3-4dcc-9152-c0065b32573a,0.11913578
6fd0de34-4e1e-4f59-ba23-682658e29b88,0.29288191
64219ea7-0f37-4eac-b7d0-cc4077498fe5,0.12649722
f1148367-3de2-4c89-8595-09118f2f8781,0.27859089
834f678c-be2c-48ad-a60c-8a533354d7e4,0.27859089
9971d3e3-1e19-4b02-95e4-c8e25d041d67,0.11251038
aa2450a9-bb24-49d4-9da3-de72b8803925,0.12883769
dd2083bb-af96-4ef5-ae2f-31f8b01687fc,0.10976788
71c3db9b-f814-4ae1-8b99-d59b43851a8e,0.12304803
8c4dc881-cb5a-4b8f-b82a-6eca7cd07864,0.12947039
280cc94c-cf46-49dc-a918-99f9e6291a18,0.096981101
ccc4fa60-0877-4f95-b7ff-5357088f60ed,0.1068367
5b4123cb-4f8f-4353-9450-07f82bee676f,0.10046817
ce530523-4bdb-4b46-b613-7e0274dde641,0.13135114
f8d7c4ed-2c59-491e-80d2-31ba3001e87a,0.21510136
042fac43-1d0f-4675-b7ae-24364dc35625,0.15505619
40293b10-9a7c-49fa-9c72-4d06df6d1040,0.13901784
5f6d160a-a8a8-46a2-bf27-d817ebad42d8,0.15190631
b9db3516-56a0-4f60-aec9-3d7621510a1e,0.16404486
93a7540f-a386-4308-81ad-e50ed8509dce,0.11133859
69104d72-ca44-41ff-abc2-73117c944d76,0.13674313
139dd011-6ace-4f1a-b652-a33b81f99639,0.10725903
590d1bea-5348-47f2-b534-2ae1ae174fef,0.15421651
a3831349-dd9e-4a1a-a390-0143450afb46,0.11959229
124e984f-6a81-4e6f-9378-f2499bd08d61,0.13167138
3a7ac383-8c3c-4418-ad47-8b4da4df349f,0.17984983
e16ffb3d-2f41-4492-8b19-dc945d7444b8,0.15306573
2d6d5fcb-f847-40e2-b49a-1d31650bccab,5.7947745
abc5010f-08b7-4ad2-9a75-a0b15e9e469b,0.16159758
9a16545c-7ca9-4b3a-b5c8-8b4ae68cc500,0.27049673
62e69b50-0f29-4636-a986-5d76f398122b,0.091221929
b961c306-0296-47d0-beaf-8cad02c96313,0.10417572
eece22a6-77ff-4aa4-9ff5-9a8f7157e42d,0.1032592
659883bf-0616-4539-b89e-2698781058e5,0.17426199
3a972bab-7c37-4b88-8e24-84a50262f71e,0.19429536
2de97893-a73b-464a-8ee7-ecf21c2bbd2b,0.13619071
759698d9-c30d-4372-aced-e9ba25109d3f,0.19043607
e1cebe5b-b63c-4f7a-ba76-ca9ab50993e3,2.9978805
9050ffb7-afc3-459d-bff5-3be08c0e2e0d,0.13521169
547c04d7-1b07-4a0a-8bc3-7b585d028cd5,0.22242199
6d8d322e-d39e-4d9c-abd9-8e0260555128,0.35940528
2490c3dc-c216-4dd7-8191-d7dab0b850ef,0.1240219
d2766347-8bd2-4970-b356-1fe8b761d29e,0.26561093
b7e8a63b-e183-46f3-9ea5-f4281ff26483,0.31595951
4d3ca5bf-7caf-405e-a04f-0116db56c09c,0.18154071
b75b3305-2572-433d-a65f-406eb195f1b7,0.34878448
bdf3dadf-bfcd-43ef-8717-a7fc029ef1f8,0.11773335
322f0cff-2983-4467-a359-eecf56cc0fa0,0.29802582
253d9b2a-2a4c-4409-ae05-de64da78f5e8,0.16998234
62546bbc-f072-4fff-93e3-7bc343556b68,0.1998615
96863466-a8d6-4752-83bd-627c53f1aece,0.23771054
cd525c3f-aa55-451e-8b07-0165d5d9bd2a,0.18720625
3a12eb00-0211-45e7-bbac-3414cd7dd41b,0.23647228
357d4f60-5da2-4816-b513-af1aec25d4aa,0.30083272
8f1e34b2-3771-48c8-92cf-8167fc3512bb,0.22989184
2a7acad7-4807-4167-8852-176c8d5f1cbf,0.15230754
f8485401-2f88-4616-98e8-2ee58124db03,0.31796977
173def6c-191b-4efe-b1fd-4e994ffa262f,0.1747375
a8fb3e77-e129-4647-a694-3f3fd68fef17,0.6010685
99b97475-3084-4bdf-8dd8-31f982fe8a71,0.19210093
dd3102ed-5eba-4865-a70a-62c063730ef2,0.17464809
065d886f-b485-470c-afe7-18fbf9628da5,0.16384327
53ddab57-3e92-4f73-904c-cca6e643cd3d,0.11665522
0742c3c1-d44f-433c-863e-22d1febccfba,0.087746404
e5cde70e-ead7-404e-9639-f7289da6fd5d,0.10491109
95241337-7a20-48c0-b4bb-b0001ad8232a,0.1670264
a3971bf9-e036-4d0d-8c7a-a1ccf1da1024,0.10600907
d177fdcd-9ed6-4a13-9bfe-5b5d2e6b4165,0.11867749
8608dc52-e0fd-4b27-94d1-fdfac3645ccb,0.11467066
a52f3227-6886-407e-9852-aad7321e8af0,0.096304245
0cc4cb8b-f6e3-4f36-bf18-c4b73ebe77bc,0.13038532
2ba51ac1-9efd-4b1e-b41b-b1c243b4e0de,0.10051202
3f8f41e9-3a2c-4e76-af49-54144e845c0f,0.10931522
79c1961a-4807-4438-99bb-2bc39975e1f1,0.18261719
8a420455-4aed-4091-8de3-8f2b3e72635e,0.20194766
224dc16a-9e40-44df-9200-557a0ab5810c,0.20523819
93a12da7-5485-4fc1-8c06-dfce9c36139b,0.23831251
362233f6-843e-4472-bfbb-a38b686af7dd,0.25237319
1bfd2c84-2923-4854-9d4a-902d25b50c9c,0.24351482
7a56422a-e63c-4ea2-a4f0-c825d5fbd890,0.62564623
0185d047-52c5-40e8-895d-7fc20b0b1556,0.12941074
912014bb-aa47-4e56-9cac-0b464cbfce3d,0.12846839
4c27a1e6-dfb4-445b-94c4-d3f0adc9a027,0.13959
6a90884e-be76-4171-938d-d9c1742e2c65,0.15014091
a66cffb1-0b35-47ce-81e9-32708ec56454,0.16584991
96608c4f-106c-4cc7-915f-de011ab868cb,0.1208213
5f430ccf-8557-449c-8642-7d7e410775df,0.2040126
7c82bde4-9f30-4a4e-aa44-d8fa4701449d,0.12343092
f8131c2a-d7ac-41b2-8da2-62a48cc7e9b3,0.18894747
882a4fef-2b04-49a0-a396-38c412f31c77,0.20387162
73e21f88-b82c-427f-999d-f9d7d73b2482,0.12158326
c47891f0-c1ab-4ac9-8a4d-a80de7506604,0.24295044
bdb3d2fb-28b4-41e3-bf1d-12976c625165,0.13038532
265d482e-d079-4b01-ac64-ac05443c60d4,0.10737485
d9213ade-16fc-4907-bc26-124828a4cb56,0.14658263
ed4760be-8026-4e66-8431-38a17bac355d,0.11902086
c5744697-631f-41ab-a447-ab930a18d242,0.11186332
3a0c19a6-c6f2-4e0f-b7c3-e831ea50d733,0.23352544
92f68254-91be-4d5b-b10a-0bb4c6edb66d,0.33833739
5325fbcb-eb9b-4bd8-936f-ebe3e4c4473a,0.44441757
2a8c78f2-00ec-44e3-ab41-f13bd83aa7e8,0.97057915
7f51c12a-a3f7-477d-9048-81cc832012a0,0.25371698
f12276bb-1955-47c1-81e8-c5dc2a47f4b5,0.90140456
7caacec4-705c-40fb-9a0b-370b7f88b3b5,0.3254858
c07d48fc-4a85-4335-8baa-c37ff744889e,0.26308385
f9873b1d-fecf-4739-a1f9-87d09107b6aa,0.32947746
3c9cb07b-8603-4502-9fe1-11a4f7d7875d,0.46696106
20d43e6f-0c72-490f-89b7-06fea7b2e40a,0.21194348
e5cf167a-0d6d-4dcb-a439-da9308c5255e,0.29826006
60b0f2f3-293a-4cb2-9f3a-33ea907d03de,0.18464397
27b7d141-2c0d-4460-9e58-1f1953475e2a,0.24946548
3ec8c447-6825-4e31-8919-9269910f46c4,0.10076901
6c3d1a94-3b71-4609-bba9-1e55ae2be040,0.093602397
b81761eb-d440-46da-99c1-be06b33b6886,0.14962554
c96618f0-c9df-4dc9-a062-c04b5d332fb1,0.078052044
c1474dbc-c298-4fa8-9832-0c43f5b605c7,0.12050248
16cd3285-07ed-4fc0-9164-741829161719,0.14200492
c8e2906d-b698-4191-8305-cd32388e9d24,0.098301604
e8dc2056-9058-4a8d-9ca4-637aa3a068f7,0.15833971
4e5f61f4-ba1f-4f0b-8d73-6028a7e37f80,0.12255112
13ee8634-da69-4f4e-b765-f58cd26c32c6,0.13558123
bdd16a91-1972-4e44-8002-344e12ef76a5,0.14619017
88a08ec8-c543-4eac-858a-17baeaf56352,0.12657693
855e2a77-4afb-426c-98c8-9135552e89da,0.23198897
053f3fca-316a-4742-9297-97b394555666,0.13927519
bba6a762-dc2b-4f40-8336-bfd4977362df,0.11156899
df3f4aa9-4364-4dbe-ad4f-e4dd83b08207,0.1610453
43104923-530f-4e05-ae6a-f57fb7e9be11,0.16740695
0b485f39-98d8-4608-b7c0-4d67847f67f9,0.15068078
c13cc350-28f2-45de-bf3f-eb7ecb60107f,0.2228442
9dd1b3fe-15b8-4100-b32d-939ca980d990,0.14980978
16172ef9-edd1-4e89-8f3d-0bc46bbd605c,0.088615298
3bf1aa86-312f-4226-935f-f9b08a8c6422,0.14467691
8c4ae802-bfe4-4548-adc9-021ab124d894,0.13083847
2370a605-5317-4485-90d8-d9439ce00da3,0.23470472
128abc6a-f175-4125-8e50-7f5de58acc48,0.3619808
b2233ca0-b094-4ad4-a6d6-eefc7b41ae4f,0.18760152
0a2f0318-a8bf-4543-af4a-41ba4251be4e,0.12535247
3778d844-df55-41b7-89a9-664662b8aa9d,0.14484841
93ccb925-a3c8-46bc-9ef9-6fb21e623808,0.096783116
0a3ce675-d54e-44a9-af73-575640a216c6,0.095612451
73096e6d-b74d-4ba9-adb6-0f6985f4d865,0.17805767
5632d419-f599-49ab-a059-94d3ccac3dcc,0.13892174
bba77485-0f3d-43ca-b2df-8c75ea3d3810,0.086272679
7a39be67-4809-4e3a-9c4d-54a5222c7a18,0.11136583
19a6f55b-13bf-4894-b802-e6ab94268c59,0.11677655
207e3809-53d8-4c62-9556-4ed115404cb5,0.13219714
eac296dc-5be2-4a61-bfea-67fa22c7f83a,0.10067618
f6c29c84-ed30-4234-b5fe-d4e3d3e54e57,0.13472746
f0db68fe-fc30-4876-bf72-7d200d305140,0.1753668
2388fc43-8afb-4e14-8a3c-6097bd8b1c67,0.2100026
a4e2a2c5-2a15-4ab2-8881-9e713be467a9,0.11543261
c773a23d-1bd7-4e0a-9ad2-67070929068c,0.12585658
50dd9719-8487-4c84-bde1-6f2cc3bfc43a,0.18710557
3bc7cd7f-14eb-46f5-9741-e0fa81520702,0.083049312
2c2fd384-83fe-47d0-b369-1fdb1c7bd400,0.16854326
fca4335b-7317-4139-8bb4-5f6bba9b7a75,0.17045265
2ecec0f4-5b2f-4df0-9950-31994f0dfcf4,0.1662336
0af4aab0-3e92-481e-89d3-6ee0ae7a4034,0.13195875
04007d61-fd27-44ad-974e-01d74fb6910d,0.10061849
0131a8d7-b726-45d4-98ef-aa36a3418eb0,0.099897064
3a75c3e7-4844-403e-aa3b-60ff81df9afb,0.21621007
c5e4c6bd-449b-4636-952f-ffa165a0545c,0.1857454
29a48b43-e43a-4ec1-8ace-f03c4ce11971,0.11007388
ada5bb80-497e-45ea-b905-a07c43b78b45,0.19469008
098fe1b6-32d3-4c4d-aaf1-e4bf671b174f,0.12329494
abf77398-6e83-4793-85a3-31d0d976b3a0,0.33918455
1e072040-3e68-4d6e-8e5d-eda728ace678,0.11257392
ca37471b-8736-4a29-96bb-9f9b5a04ed53,0.14111952
be53476e-f530-4c57-a7ad-35fdb9d29009,0.16960303
3008769e-fc9a-4289-83e7-60c93bad2cfd,0.10049914
b7f8c5e5-246f-4de4-8980-53fbcd056c38,0.15549976
f385115a-6ad0-415a-b203-77a07d84abe2,0.12238052
a350d28d-6e7a-4770-834d-c8e3af709cbf,0.16517891
24aae60b-39e7-4a2b-9701-f617f628e851,0.13582231
0f6cd6cc-eda6-4cd3-8fbd-fca7e8ed664a,0.19661869
2144d6d4-9e37-4c39-8063-47d174c8cd8e,0.24698907
6bb6ef7f-755f-47ba-9cb9-d32cf829b0a9,0.21157579
f67c1921-fec9-4212-a18a-c58bb215682b,0.27349365
21d191e3-fb67-418f-861d-21bb3e5a3102,0.15816671
61c0cc18-d36c-4def-be63-634adb470bc0,0.1944153
f4770bf7-2e86-437d-89d0-4a0cc42fc310,0.16951926
17ff8fc8-91fc-4785-85cf-df8ecd864db4,0.16035062
765f97ff-27bd-475b-8026-394dd9d624ec,0.15054929
1851260e-5e69-4a4b-98d5-23aeb2fe729c,0.18492548
33cfc2f9-9f70-437d-b555-6a9d5717db70,0.10248901
4309a124-92ae-4931-a4c5-8aef3d7ad6d0,0.13055407
cb0b42fc-534d-4977-9eae-a8bbd84858af,0.24221754
043ec4fe-a3a5-47a3-a6f1-7b8a18fb5457,0.13594271
fee2194c-2ee8-46db-ba50-26071ba6eb8f,0.22665891
841df3e7-2682-4815-8fac-c2835e1794bc,0.12639026
1cf0eec2-66a8-4527-96b0-f9947af85c1b,0.17016278
a352ae12-82d3-40a1-91b1-54edf5c93d58,0.23093259
125e9b3b-c937-4180-846b-9966d7f88e44,0.16201793
f3d3f7b3-a8f5-4033-b53f-e97b85d20e03,0.17516026
dab2ddee-49ca-4f91-84db-798598b6c964,0.31980178
53c303e4-3691-419a-903a-315dbd451aca,0.17748228
faa098e5-d2fc-42b2-a7b6-fa2a048ee5a1,0.21322976
8a65796d-b747-4a47-990a-acdb6b49ad38,0.15071817
cb51b753-332d-48b5-8c63-d07687e900ae,0.13550384
f85dbc18-955c-464a-8c49-96f14c2f9953,0.23062778
8fb72f5e-e676-49e4-b921-3b3724f1c037,0.24086502
933c11e0-5303-4afe-a4ec-0582bdb3dafc,0.1021439
67ded117-ac6b-4861-bee4-a5730c5f67c1,0.1189949
48462ccb-6ea8-4307-9f5c-8972157e9c18,0.17650314
7e64c85a-3c2a-495a-9784-ed5cd8d35835,0.091442257
af35e9df-b4b8-431d-8ab6-62bc7ced66b9,0.34199074
151d5a16-3e86-4224-8241-fc496e5aa04d,0.12939364
f9237752-ee6c-46c8-97e5-ef288a99754e,0.20309789
1dc36009-f20e-49c4-bb3a-1c67f4bef4dc,6.3052006
d63be54f-b78b-4a4b-b5f5-dcd5caf8c9cd,0.3502889
2329f515-b6dd-4f5f-bc7f-ecdbe6b7cfd4,0.12504859
66359ba4-e1bc-420e-a28f-42c53362cbf5,0.12664443
d0763ebc-56d3-4c65-8b79-93a57650c1e4,0.11086503
b6b8402a-78d3-47f3-bfe5-a10432127caa,0.86290425
25ef019e-5e3f-4f14-8cb1-1cad8a7bf656,8.2227802
93aa5008-0965-4b6c-bfe4-ebd73c828052,0.1282326
c4047cf6-61aa-4c8c-83a5-06e196e7d4e1,0.12026745
f5031c7c-b67b-41b0-988e-b8961359e676,0.097946808
34e2fd21-d2fd-49f6-9d11-7b3f0d7650ee,0.13810177
3188e61c-05ea-4eb1-8907-9434213ced39,1.6591432
73cb8928-b625-4bd4-afff-131a4813b586,1.1572461
73f1b315-6966-49a4-a42e-2ab17eab4c7c,0.060395543
228a0086-9fbe-4d4a-a3fa-0c1fe19b7408,0.16122779
b1a37ee2-bf82-482e-8bc1-12f444346082,0.09951409
a64eae35-de5d-4bcc-bcdc-1aa63a5919a2,0.077860489
1d19ad8c-82f6-4dbe-bc67-b85011c62dc5,1.7752078
ed1c330d-bc49-4717-a189-7451bbc4fb60,1.2240517
d3583f17-1863-4bc3-9244-8b16d9cd20e3,0.79591513
9bbd7b55-cb9e-4846-8572-d2bfb5a54c85,0.46481442
58978165-eb7f-4f4a-bc2a-7237699e744d,0.11529963
4b3846b2-42ab-4778-9989-308afaff9165,0.10434508
2c240024-4a22-4e42-9211-48fd046d3500,1.6265316
7f68671c-fe18-46eb-9b37-1d821ecdc184,0.1026201
8455098e-5f74-4ded-abe4-fb9c2edb6ec2,0.10595547
91ef295d-23bd-498f-b1c6-7cabbeee18ad,0.11009779
cce99a76-afef-40e3-9d3a-8555fd40cfee,0.12239987
d3364844-e812-48d3-877f-9bd3749d395c,0.14216323
b88d22e0-617f-4c30-9821-36e1acd7d69f,0.16792311
96ed711f-da3a-4682-810b-017922d30c78,0.80253887
3d4b63d6-e887-4375-a1a4-45882a9503c9,0.13924542
70e3b931-6d02-48b9-8e0e-70dfb11cfa8e,0.099533968
25e35771-8a51-4b99-b2b6-e0eac9446d2c,0.64622563
ca686802-b5d8-436a-9f49-ec9c11e6d343,0.11127118
891026df-b09e-43c6-807b-10dfcb36af86,0.76420915
9833e59b-ccc6-4c8e-8df3-b2a61e5f3078,0.094313137
dcd207a1-1c2a-48e8-aa9a-055b418e4ad1,0.13364157
b75af019-3dc1-45bf-9715-cf3e96a7d15c,0.54932171
0d0eeb7a-a82a-4b44-808b-fecce8a73f87,0.083376542
deae8a30-488c-45b0-b5d6-b10f69780163,7.5025296
a86e24bf-c55d-40a5-a018-15436f4721e9,0.11795323
ad416cc4-6d28-44ca-81de-1e0c97f89253,0.47767472
bb26de41-8a9e-47d8-9b7a-037ec0fbbbd0,1.955927
1ec8fa53-f334-411f-b649-346d9efbee06,1.1572461
4d1d034d-1966-49ac-8290-ab461ded40f1,0.12545358
b1779876-7a08-4a49-9474-aec85a0cde94,0.13856095
040ddb0e-fa67-4b4c-be97-21f3abec1e3f,0.11364768
98dc2a04-6771-4385-aecb-8b6eff725e1e,1.1572461
78661d02-4f12-4ba1-b4ab-64a8d670793c,1.1572461
5d2e49c5-8264-43b8-9ed3-855088f7e2a9,0.14852139
9c6a05b6-31dc-40e2-8a17-85af957029f7,0.30052558
61aa3a27-da1a-4ba1-b39c-39e50484391d,0.2062376
390c1a42-8479-4f61-bfa5-b7b02eb73146,0.39127138
5de90b82-c286-4932-8850-1df2d28fe31c,0.21697898
bc17a79c-c85d-4ba9-97f3-7df12251f57c,0.21189797
008acc9c-a181-472d-996d-a057abe8ff10,0.25923839
7660a44c-0421-4cb7-839d-11f6a118f3b7,0.23809938
8b81d59f-506d-44ce-9cfc-57c6fbf16ca9,0.34021729
9170ecf2-2a7f-4ed2-8804-eaaf7e88c552,0.38540328
71b171ec-5cfb-457b-b537-2b3dd2091ba1,0.35847491
a97e947e-d11d-48f6-bb5b-f431df0d82ed,0.24506307
1eeac9ae-caaf-40c1-8147-18625f9e6a10,0.23692535
bffad9ad-e2a4-415a-8fa1-e7e4bfea35ba,0.30733326
2c354358-6066-48eb-93d9-638bf912f7fb,0.1174824
a964d4a7-3ee4-4929-95cf-1046a95f9e1e,0.25203934
9965da09-3c90-414d-bb09-d762d5dc2d43,0.15682904
e259e458-3e13-4c8d-a09d-0a784fb70746,0.27765355
d14a6425-a728-4e63-802d-1f223ff4a514,0.3298777
f318b7e4-fed7-46a5-8151-42c1a826371c,0.27257076
63c8702c-454a-4174-b88c-b3e63e6b0e88,0.20618162
002dd2f6-56ae-4dd1-aabd-88fac1af2853,0.20986131
52082bbb-1017-47b7-91dc-e4f0f434cb99,0.27196032
eb594d35-5a0d-4699-80d7-7f70615cd1fa,0.20644008
57e110cf-ce93-422e-89ab-efcc2fdd0e09,0.2832236
c4e8ed27-1211-473a-955c-c6a273fee2a7,0.19710204
5cfb27b0-4d09-4cc8-9ba3-7bbf7c2b312c,0.27797952
4723bbb5-6ce4-4645-ac54-61077a4a3a85,0.34778285
905ceb6b-5389-44f4-8af4-5d7e8a6d5808,0.19430584
ec6760d6-8e9f-4544-988e-f6b82dbed39e,0.34771314
666fb0ef-b10d-4afb-b126-f502995ce1e9,0.20377731
a82d6bcc-825d-43b1-be00-82c4634c320f,0.33818272
b9aba4aa-c40f-4a66-a141-c8fcde290534,0.29300493
0c619a7e-a69b-4847-a12c-ee190395a5e6,0.47842893
f10273fc-f33a-4aad-bc21-90fc43699068,0.14179683
38661619-b59e-4e71-b65c-b58db5afbc3b,0.50294721
c04d59f5-eecd-47a8-9fb7-95f2cc28fbfd,0.16149062
677deb27-1732-4d36-b27a-be71ad1665a4,0.24715652
f8c867c0-1e7d-4132-b0be-f6d1b0276804,0.18533884
e3d0f9f1-f0dc-4dae-8371-be04bbd5b3b0,0.20456734
d97d32d8-2c4a-4fd3-befd-88ef1fee0340,0.18467294
7616c193-f6bd-43c7-981e-b13c9b2e60ac,0.37483934
f39544ac-379a-453d-a262-20dd12cd8cc4,0.2827605
a15b3859-cc71-4a68-b0a7-6c6dce12b58e,0.22392239
18070b5d-0126-497b-aa27-f4f1c11d4a0d,0.24059713
e262157a-76e3-4b1e-82f0-c148a4efca16,0.18797158
3a9820b8-4a74-45c2-8f75-e5616cb1da37,0.2515592
a71ba038-f8df-458f-90ae-75fbd7710289,0.24152018
f013fc5a-74b2-491d-bbf0-44c02dd04d06,0.23119906
68075f73-f6cf-4b04-83f5-72a00aba1ed2,0.22392239
4114b9b0-13f1-45f7-b1f9-d01eb6f09d73,0.32888708
59b9818d-debc-47cb-8a52-7405f37d80e7,0.16187918
27b29d7e-8a2e-4f74-bcb8-8404526923c8,0.41100693
dfc1a867-9cbd-491b-b42e-43039d8f516a,0.30637744
a1e3b8ab-77ca-4e08-b830-e62abedd8cbc,0.27159828
e04a634c-2b07-4953-a358-ee0611660a40,0.23527928
eb0abda7-e1c0-42d3-b3bc-c79f1ac2e707,0.2912834
429cf8e2-cf87-4909-85da-94f674239fa9,0.21240619
5f9ab4c4-fd3c-468f-934c-2805c89b2285,0.28574973
f6a9a09c-6d35-4ce3-9f36-f583591f7017,0.1696513
52ea4431-0ef0-4404-af85-b52ed7238cf1,0.28409815
cd801421-8930-48c6-88d3-0a196681ce5a,0.31284299
280d3d2e-f236-4bdf-b628-4c5897f225f4,0.29809645
62aa7898-4616-4968-95b3-5d6ba8a72bc5,0.23863932
d1387b40-bf9a-4a40-985c-357d6f71175d,0.31564677
7d09d510-5273-4678-afe1-5b68423752d8,0.26413482
6cfaec96-0d05-4b14-b3a8-73ca582bafeb,0.31442082
ac033774-f40f-422c-8d06-7ef96fa9db9e,0.35471538
1ad5c909-5faf-4f99-9a6a-e1b04c54d98f,0.20785363
7f52728c-d5a2-4f65-bb55-ad854c695efc,0.27218583
b6b1b749-e8f1-43e1-a71b-cc4b64eac87e,0.27218583
626b30cb-a141-4188-bed9-486894ca985e,0.32114577
de37cd1d-77fa-4315-9888-ee6c628ba450,2.2004902
c3de1019-61ba-4676-a17a-bd99b96def23,0.54859632
be16fa4b-01f5-417f-8c5f-238e16281a90,0.093984939
2ccd1fef-e35c-46ff-a7f1-121dd493a426,0.11431053
c05e25d3-dc9e-49c7-be94-003f560ad307,0.11825632
64f02895-c503-4025-ae30-8faaf8094fa4,0.2936016
ec97d1ca-6dc3-4186-b8c6-30df003fabcc,0.61075515
0c603e7b-2547-4853-ac85-a1ef546c8f93,0.05485709
077bb64c-251c-4b3f-849e-0ec628bed459,0.50320244
24c5023d-9d2c-4d48-9014-ec6c8eba8a81,0.31212568
a091e4dd-d377-4757-be4d-1054bbd878a7,1.1976197
c64ac587-c19b-44f5-8f3c-855b33611998,0.94021386
f7806f05-76d7-4239-9b0c-449168f86bf2,0.17795348
d85e362c-b7cb-47ae-8560-bef6720bd948,0.11567317
b154606c-c5f4-4a2e-a17f-e135642e2f89,0.084562264
e19520c1-aeae-47d0-a771-68bd779cfc8b,0.13646756
c2d133b4-4e3a-4833-a464-ba290ff25cd5,18.317001
0ada5a95-53d7-45ab-9d1a-ad8bb7a3a99b,0.74288183
49f64fae-7d96-4baf-830f-d76e1d4533cb,0.2392925
c38c7811-705b-468e-822b-633917d674f6,0.099705212
3f5f708b-1b03-42a8-8c78-6369bccf91b3,0.25922462
d7f22968-7585-43d8-a43d-11c2ca3d9ecb,0.26814103
0409d54d-aac5-47bf-a8d3-6d352d1ed90b,0.12143339
8d23c4bf-da2a-47d5-adc6-b20a9061df75,0.11413829
49aa84a3-303e-4046-b084-e77fe42df279,0.13378592
3e975047-3c83-4621-bced-521078142187,0.19057803
20a1c226-9395-4b66-a44f-d63abd783700,0.16291252
ec354cde-f041-4341-8d2c-9ec9b1013dec,0.097332329
30e29bd2-b8a4-48cc-aa1f-ad8cd0d72b06,0.10103525
02893770-21a1-4a46-8dc1-28ee6b6dc00f,0.22447039
58ae983e-76b2-402d-9c60-75bb85b57369,0.13266426
d2820db9-b242-4b47-8b4e-b9b40f4873e6,0.11856911
d143eb9b-e27e-4028-a518-dc1781baff9e,0.07524398
438c8c79-dec3-4fb4-9df9-54da5deca774,0.18949512
72fa116a-13b6-4b48-a3c9-fa2b82e85f70,0.10326329
46763f82-ec91-4e28-9db6-1a238be45a06,0.13188565
7c4f09e4-5b91-4101-a293-ca99c1ad0005,0.21481884
0d6e0e1f-f491-4464-9d4a-eb5b2ee066c1,0.23832214
c3711eaf-7e25-4734-9bb4-2956789319f4,0.17356731
95e06274-09bc-4fd5-9a61-82e483d114f4,0.18657593
04b21179-8dc3-40b9-9f5f-90510c852c4e,0.10366423
4ca13da5-e6cf-4e81-a8f9-e8c0f3403c78,0.13556989
6f23f825-88a9-464e-95c9-38baf4ac956d,0.13390756
